RAJ2000,DEJ2000,Vmag,e_Vmag,Bmag,e_Bmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,fuv_mag,nuv_mag,err,present,min_mag,max_mag
118.099382,32.595491,11.956,0.057,12.471,0.073,12.21,0.051,11.814,0.068,11.751,0.034,23.186,16.241,0.1302267253677216,0,14.0,15.2
176.232714,1.501151,15.285,0.056,15.838,0.013,15.523,0.033,15.13,0.108,15.05,0.03,23.449,20.061,0.1302228858534474,0,14.0,15.2
119.190917,20.806949,13.76,0.046,14.4,0.05,14.06,0.076,13.568,0.047,13.388,0.066,23.345,18.31,0.1302190462259649,0,14.0,15.2
359.084559,-11.079357,11.392,0.065,12.389,0.055,11.897,0.021,11.037,0.047,10.77,0.084,19.534,18.565,0.1302152064852642,0,14.0,15.2
357.068342,2.338598,12.566,0.067,13.242,0.008,12.839,0.017,12.383,0.036,12.298,0.104,22.054,17.92,0.1302075266641679,0,14.0,15.2
146.809885,1.274843,12.293,0.065,12.858,0.046,12.529,0.061,12.141,0.031,12.002,0.077,23.767,16.817,0.1301998463900783,0,14.0,15.2
161.194114,1.537314,12.465,0.035,12.984,0.071,12.678,0.041,12.326,0.046,12.228,0.083,23.03,16.67,0.1301998463900783,0,14.0,15.2
314.498867,-0.717502,13.875,0.065,14.433,0.073,14.138,0.064,13.746,0.03,13.646,0.049,23.598,18.1,0.130196006083136,0,14.0,15.2
123.088361,25.888564,14.314,0.054,14.734,0.068,14.394,0.073,14.164,0.049,14.09,0.041,23.065,18.296,0.130196006083136,0,14.0,15.2
349.544743,-2.18254,14.746,0.049,15.51,0.043,15.056,0.029,14.452,0.076,14.125,0.078,22.051,20.657,0.130196006083136,0,14.0,15.2
212.098975,2.721172,15.832,0.099,16.211,0.063,15.923,0.036,15.717,0.027,15.601,0.034,23.636,18.831,0.130196006083136,0,14.0,15.2
228.248824,7.385816,12.049,0.051,12.481,0.026,12.199,0.01,11.948,0.024,11.922,0.114,21.446,15.554,0.1301883251294062,0,9.88,9.91
116.321378,37.954803,14.765,0.053,15.223,0.077,14.932,0.04,14.64,0.043,14.484,0.069,23.705,17.786,0.1301844844825987,0,9.88,9.91
121.912541,34.917358,14.966,0.055,15.439,0.045,15.163,0.046,14.837,0.041,14.763,0.09,23.191,18.547,0.1301806437224828,0,9.88,9.91
50.172369,-11.246874,12.241,0.044,12.754,0.049,12.483,0.07,12.119,0.022,12.008,0.085,22.034,15.918,0.1301768028490483,0,9.88,9.91
327.336698,-3.147951,13.6,0.062,13.977,0.03,13.735,0.024,13.53,0.082,13.436,0.07,22.08,17.105,0.1301691207621838,0,9.88,9.91
127.415182,47.373613,12.329,0.037,12.512,0.07,12.368,0.095,12.41,0.025,12.534,0.032,13.614,13.692,0.1301652795487337,0,9.88,9.91
317.249358,10.733289,12.723,0.027,13.353,0.027,12.991,0.01,12.56,0.016,12.292,0.123,24.04,17.477,0.1301652795487337,0,9.88,9.91
325.242215,-4.135727,11.315,0.053,11.972,0.035,11.574,0.032,11.124,0.067,10.994,0.086,23.979,17.183,0.1301652795487337,0,9.88,9.91
212.172001,5.917582,14.731,0.035,15.149,0.049,14.881,0.04,14.673,0.03,14.601,0.104,22.593,17.257,0.130161438221925,0,9.88,9.91
210.091744,7.37729,13.572,0.047,14.045,0.035,13.754,0.041,13.449,0.045,13.362,0.099,23.551,16.905,0.1301575967817476,0,9.88,9.91
131.938786,1.296769,10.126,0.027,10.692,0.045,10.351,0.039,10.01,0.028,9.978,0.109,20.834,14.416,0.1301537552281915,0,9.88,9.91
242.096542,50.589311,12.094,0.034,12.346,0.097,12.105,0.054,11.96,0.039,11.835,0.044,21.731,15.8,0.1301460717809031,0,9.88,9.91
114.828325,25.444174,11.982,0.03,12.545,0.067,12.264,0.102,11.873,0.028,11.788,0.019,21.741,15.737,0.1301460717809031,0,9.88,9.91
123.91907,31.804836,10.709,0.054,11.071,0.059,10.845,0.045,10.681,0.08,10.615,0.046,18.532,14.118,0.1301460717809031,1,10.59,10.66
177.335207,68.00902,13.412,0.058,13.812,0.057,13.571,0.044,13.318,0.048,13.244,0.078,22.68,16.788,0.1301422298871507,0,10.59,10.66
313.888832,0.27346,11.248,0.056,11.929,0.036,11.531,0.021,11.052,0.02,10.897,0.108,22.989,16.797,0.1301422298871507,0,10.59,10.66
357.370545,15.515582,10.767,0.055,11.341,0.052,11.014,0.035,10.617,0.066,10.496,0.075,22.303,15.431,0.1301345457593793,0,10.59,10.66
244.276744,4.01269,15.883,0.029,16.599,0.084,16.135,0.017,15.646,0.045,15.598,0.082,22.41,20.36,0.1301345457593793,0,10.59,10.66
122.978459,34.29575,10.799,0.041,11.71,0.06,11.201,0.082,10.489,0.057,10.224,0.041,23.509,17.809,0.1301345457593793,0,10.59,10.66
137.805631,6.72013,10.688,0.024,11.31,0.083,10.947,0.09,10.516,0.023,10.372,0.029,22.866,15.781,0.1301345457593793,0,10.59,10.66
338.62398,-24.664569,14.912,0.089,15.941,0.045,15.392,0.04,14.52,0.03,14.177,0.067,21.216,19.401,0.1301345457593793,0,10.59,10.66
20.273388,-1.488091,13.985,0.058,14.627,0.038,14.285,0.061,13.803,0.041,13.537,0.082,24.462,18.535,0.1301307035253402,0,10.59,10.66
312.629687,-0.486097,12.671,0.029,13.276,0.058,12.954,0.068,12.531,0.019,12.332,0.088,22.824,17.326,0.1301307035253402,0,10.59,10.66
321.286461,-2.891602,11.039,0.076,11.667,0.059,11.315,0.042,10.814,0.027,10.614,0.072,22.25,16.064,0.1301307035253402,0,10.59,10.66
350.568993,-4.736948,15.831,0.068,16.28,0.073,16.03,0.032,15.677,0.066,15.424,0.04,23.995,18.793,0.1301268611778521,0,10.59,10.66
243.319112,49.808637,11.224,0.062,11.75,0.025,11.464,0.028,11.147,0.068,11.083,0.084,21.319,15.388,0.1301268611778521,0,10.59,10.66
353.945551,-12.396137,15.052,0.068,15.842,0.084,15.377,0.038,14.822,0.028,14.526,0.055,22.899,19.537,0.1301268611778521,0,10.59,10.66
359.837534,-6.386804,13.308,0.083,13.573,0.049,13.369,0.037,13.221,0.048,13.217,0.063,19.483,16.017,0.130123018716905,0,10.59,10.66
117.84943,13.71062,13.87,0.034,14.332,0.043,14.035,0.033,13.809,0.04,13.712,0.106,22.128,17.687,0.1301153334545932,0,10.59,10.66
134.316953,4.854774,11.794,0.025,12.27,0.064,11.997,0.072,11.632,0.068,11.545,0.049,20.574,15.519,0.1301153334545932,0,10.59,10.66
328.060955,0.05031,14.29,0.029,14.44,0.046,14.302,0.077,14.334,0.089,14.516,0.011,16.878,16.399,0.1301076477383247,0,10.59,10.66
355.006765,14.997539,11.7,0.069,12.029,0.014,11.766,0.011,11.584,0.085,11.465,0.068,21.416,15.268,0.1301038047099315,0,10.59,10.66
350.737117,-13.993431,14.142,0.077,14.651,0.071,14.315,0.032,13.996,0.033,13.895,0.062,22.47,17.137,0.1301038047099315,0,10.59,10.66
133.238095,-0.125094,12.396,0.017,13.04,0.03,12.66,0.023,12.234,0.018,12.129,0.122,20.738,17.73,0.1300999615680189,0,10.59,10.66
341.969702,13.415538,12.332,0.031,12.791,0.075,12.489,0.067,12.238,0.051,12.106,0.057,20.833,16.102,0.1300961183125769,0,10.59,10.66
117.799445,32.721566,12.52,0.045,13.028,0.073,12.729,0.061,12.403,0.057,12.318,0.051,22.138,16.182,0.1300961183125768,0,10.59,10.66
333.433295,1.558163,13.072,0.077,13.134,0.024,13.04,0.041,13.185,0.077,13.32,0.053,15.767,15.217,0.1300922749435953,0,10.59,10.66
138.691371,4.224454,12.981,0.082,13.555,0.046,13.197,0.032,12.807,0.052,12.633,0.066,22.321,17.437,0.1300922749435953,0,10.59,10.66
358.765523,1.085661,14.391,0.029,14.951,0.04,14.619,0.045,14.254,0.043,14.178,0.103,24.016,19.155,0.1300922749435953,0,10.59,10.66
341.70207,-37.130135,13.595,0.068,14.25,0.053,13.848,0.065,13.384,0.036,13.158,0.063,22.877,18.495,0.1300884314610642,0,10.59,10.66
124.03147,34.92651,15.307,0.051,16.752,0.059,16.005,0.071,14.666,0.038,13.977,0.066,23.499,23.042,0.1300884314610642,0,10.59,10.66
59.455995,-6.187324,15.24,0.089,16.164,0.055,15.709,0.072,15.032,0.027,14.826,0.008,23.099,20.903,0.1300884314610642,1,15.14,15.17
122.979179,3.671655,14.803,0.026,15.425,0.04,15.062,0.026,14.622,0.063,14.474,0.1,22.89,18.714,0.130080744155313,0,15.14,15.17
45.052858,-15.437093,11.428,0.03,11.982,0.031,11.662,0.032,11.337,0.044,11.306,0.11,22.682,15.71,0.130080744155313,0,15.14,15.17
122.764456,4.408343,15.551,0.068,15.963,0.031,15.718,0.016,15.494,0.082,15.494,0.066,22.814,18.65,0.130080744155313,0,15.14,15.17
224.236048,60.380581,15.663,0.063,16.22,0.054,15.961,0.036,15.578,0.053,15.434,0.077,23.047,18.311,0.1300730563952427,0,15.14,15.17
21.870381,13.768174,11.966,0.046,12.468,0.029,12.144,0.02,11.804,0.041,11.692,0.109,22.266,16.031,0.1300730563952427,0,15.14,15.17
122.516274,27.543759,11.588,0.053,12.151,0.076,11.836,0.071,11.457,0.043,11.328,0.038,23.569,16.201,0.1300730563952427,0,15.14,15.17
358.246438,-11.184334,14.291,0.039,14.756,0.047,14.505,0.031,14.162,0.045,13.951,0.101,23.273,17.338,0.1300653681807728,0,15.14,15.17
35.132977,-30.464847,10.969,0.034,11.608,0.045,11.251,0.047,10.793,0.046,10.594,0.097,23.164,16.138,0.1300576795118227,0,15.14,15.17
224.075259,0.17163,15.063,0.113,15.442,0.031,15.234,0.018,15.068,0.019,15.041,0.05,21.773,17.922,0.1300576795118227,1,15.02,15.04
170.481099,2.97268,16.148,0.024,17.32,0.102,16.745,0.067,15.769,0.031,15.418,0.022,22.526,21.647,0.1300538350068924,0,15.02,15.04
117.540465,18.59043,13.195,0.034,13.612,0.094,13.334,0.049,13.126,0.026,13.075,0.062,20.892,16.637,0.1300499903883118,0,15.02,15.04
216.338292,7.155384,12.231,0.031,12.79,0.059,12.47,0.065,12.103,0.039,11.983,0.082,23.146,16.455,0.1300461456560709,0,15.02,15.04
335.977707,-8.331003,11.987,0.079,12.544,0.048,12.235,0.031,11.852,0.067,11.756,0.054,22.622,15.919,0.1300423008101594,0,15.02,15.04
309.76319,-0.584416,10.998,0.015,11.621,0.01,11.264,0.011,10.874,0.048,10.617,0.119,22.692,15.963,0.1300423008101594,0,15.02,15.04
330.771954,3.290949,14.842,0.043,15.504,0.033,15.119,0.029,14.637,0.061,14.36,0.097,23.885,20.023,0.1300346107772849,0,15.02,15.04
161.313028,-0.235886,12.513,0.057,12.787,0.036,12.583,0.042,12.51,0.042,12.55,0.094,19.227,15.572,0.1300346107772849,0,15.02,15.04
324.429717,-2.172713,15.434,0.013,16.327,0.12,15.791,0.017,15.194,0.039,15.01,0.023,22.452,21.076,0.1300307655903017,1,15.2,15.26
336.193315,-36.967913,15.393,0.015,16.435,0.054,15.888,0.094,15.074,0.041,14.675,0.057,20.355,19.931,0.1300269202896077,0,15.2,15.26
114.861615,29.241535,13.973,0.063,14.673,0.066,14.262,0.089,13.735,0.006,13.55,0.025,22.934,19.745,0.1300269202896077,0,15.2,15.26
324.830742,-0.574283,14.99,0.049,15.641,0.088,15.232,0.037,14.797,0.036,14.64,0.064,22.905,19.995,0.1300230748751928,0,15.2,15.26
207.041473,1.671318,13.603,0.052,14.122,0.053,13.837,0.048,13.469,0.025,13.343,0.092,23.911,17.372,0.1300230748751928,0,15.2,15.26
327.066052,-29.539337,13.869,0.08,14.484,0.016,14.146,0.032,13.747,0.06,13.636,0.075,22.543,18.593,0.1300192293470469,0,15.2,15.26
358.425626,-12.391698,14.438,0.037,16.118,0.085,15.228,0.025,13.873,0.031,12.451,0.082,22.479,21.611,0.13001538370516,0,15.2,15.26
319.496766,0.309553,13.752,0.05,14.306,0.055,14.002,0.039,13.645,0.044,13.571,0.089,23.499,17.761,0.130011537949522,0,15.2,15.26
149.371404,1.306305,15.44,0.043,15.977,0.071,15.675,0.047,15.35,0.045,15.272,0.076,23.675,18.228,0.13,0,15.2,15.26
354.204233,-12.686739,14.578,0.04,15.465,0.064,14.965,0.045,14.308,0.023,14.043,0.093,22.068,20.181,0.1299961537892563,0,15.2,15.26
339.40342,-9.707343,13.251,0.046,13.812,0.055,13.494,0.039,13.149,0.069,12.969,0.074,22.975,17.469,0.1299961537892563,0,15.2,15.26
139.294025,3.959607,12.019,0.016,13.018,0.047,12.497,0.067,11.606,0.027,11.339,0.096,24.175,19.622,0.1299961537892563,1,12.52,0.11
242.199208,1.555169,16.131,0.028,17.06,0.068,16.545,0.072,15.775,0.068,15.482,0.041,22.211,20.607,0.1299884610263542,0,12.52,0.11
322.401833,1.744808,14.129,0.02,14.746,0.04,14.523,0.078,14.072,0.091,14.01,0.023,22.497,18.056,0.1299769210283118,0,12.52,0.11
221.202221,-0.439473,11.268,0.008,11.8,0.011,11.492,0.009,11.125,0.052,11.15,0.118,21.694,15.703,0.1299769210283118,0,12.52,0.11
358.623436,15.342622,12.641,0.03,13.118,0.026,12.792,0.03,12.507,0.027,12.385,0.117,23.3,16.961,0.1299769210283118,0,12.52,0.11
358.9809,-13.356569,13.375,0.061,14.929,0.072,14.07,0.044,12.821,0.054,11.39,0.056,21.293,19.835,0.1299730741346068,0,12.52,0.11
241.096746,5.62037,15.543,0.056,16.879,0.045,16.173,0.062,15.212,0.072,14.631,0.052,22.186,20.671,0.1299730741346068,0,12.52,0.11
345.539441,-8.128669,15.971,0.053,16.699,0.077,16.251,0.043,15.755,0.047,15.59,0.064,21.828,20.629,0.1299692271270395,0,12.52,0.11
9.76471,5.253808,14.191,0.051,14.787,0.063,14.517,0.036,14.107,0.057,14.093,0.076,23.435,17.796,0.1299653800055999,0,12.52,0.11
25.644335,-35.304252,12.716,0.045,13.53,0.046,13.126,0.041,12.478,0.062,12.207,0.085,22.877,18.549,0.1299653800055999,1,12.37,12.54
120.898838,34.889422,13.58,0.04,14.065,0.069,13.775,0.07,13.444,0.027,13.37,0.07,22.866,17.231,0.1299615327702778,0,12.37,12.54
239.5773,2.050896,10.788,0.017,11.394,0.022,11.16,0.114,10.595,0.039,10.418,0.04,22.275,14.748,0.1299615327702778,0,12.37,12.54
351.816302,-35.449803,14.908,0.067,15.167,0.09,14.979,0.035,14.936,0.035,14.925,0.043,20.774,17.444,0.1299538379579456,0,12.37,12.54
199.185666,-2.590257,11.097,0.011,11.504,0.015,11.291,0.075,11.022,0.01,10.933,0.104,20.073,14.854,0.1299499903809153,0,12.37,12.54
327.629342,1.238498,10.819,0.031,11.359,0.04,11.057,0.022,10.681,0.055,10.553,0.104,21.617,14.563,0.1299461426899621,0,12.37,12.54
165.194859,1.615801,15.191,0.037,15.837,0.082,15.507,0.014,15.084,0.026,14.968,0.089,24.057,19.388,0.1299461426899621,0,12.37,12.54
118.127156,16.999521,14.649,0.033,15.26,0.08,14.938,0.058,14.529,0.016,14.394,0.076,23.437,18.985,0.1299422948850758,0,12.37,12.54
116.817783,29.057878,14.68,0.031,15.116,0.055,14.836,0.087,14.613,0.029,14.504,0.067,23.243,18.308,0.1299422948850758,0,12.37,12.54
224.18098,5.809682,15.116,0.041,15.913,0.067,15.463,0.043,14.861,0.081,14.684,0.048,23.837,21.503,0.1299384469662463,0,12.37,12.54
180.842843,67.614494,11.083,0.068,11.653,0.034,11.326,0.036,10.917,0.068,10.744,0.072,22.413,16.117,0.1299384469662463,0,12.37,12.54
154.6983,3.090179,12.747,0.048,13.217,0.031,12.912,0.035,12.687,0.108,12.541,0.027,22.549,17.053,0.1299345989334634,0,12.37,12.54
134.598802,4.534438,10.655,0.031,11.159,0.061,10.901,0.077,10.536,0.056,10.458,0.056,20.177,14.637,0.1299345989334634,0,12.37,12.54
123.451566,24.476401,11.856,0.042,12.382,0.073,12.061,0.034,11.743,0.052,11.687,0.077,19.103,16.046,0.1299307507867171,0,12.37,12.54
354.888971,-7.457887,14.934,0.051,16.029,0.064,15.443,0.05,14.554,0.038,14.147,0.079,21.018,20.168,0.1299307507867171,0,12.37,12.54
123.670495,26.313652,11.888,0.038,12.497,0.077,12.116,0.077,11.659,0.047,11.478,0.037,23.225,16.793,0.1299230541512937,0,12.37,12.54
116.503188,29.395121,11.584,0.006,12.097,0.085,11.773,0.095,11.468,0.008,11.338,0.023,22.258,15.572,0.1299192056625963,0,12.37,12.54
223.421806,-1.403984,15.45,0.046,15.56,0.028,15.406,0.027,15.53,0.037,15.698,0.109,18.79,17.814,0.1299192056625963,0,12.37,12.54
329.855868,2.624471,14.912,0.027,15.156,0.046,15.063,0.008,14.991,0.08,15.152,0.087,19.633,17.757,0.1299153570598949,0,12.37,12.54
357.260285,-12.938485,15.19,0.051,16.159,0.031,15.646,0.036,14.908,0.068,14.557,0.086,22.536,20.579,0.1299153570598949,0,12.37,12.54
237.658425,1.21601,14.513,0.078,14.901,0.034,14.644,0.041,14.426,0.03,14.39,0.084,22.116,17.919,0.1299115083431795,1,14.38,14.44
213.524495,0.961079,10.975,0.013,11.686,0.025,11.307,0.031,10.821,0.031,10.638,0.119,23.587,16.795,0.1299115083431795,0,14.38,14.44
223.520072,59.231247,15.11,0.041,16.001,0.063,15.515,0.049,14.79,0.044,14.54,0.083,23.422,21.646,0.1299076595124398,0,14.38,14.44
123.482829,24.185938,13.231,0.053,13.763,0.059,13.438,0.044,13.094,0.055,13.011,0.075,22.95,17.279,0.1299076595124398,0,14.38,14.44
15.686746,3.334779,15.8,0.044,16.512,0.061,16.098,0.021,15.632,0.024,15.427,0.101,23.716,20.505,0.1299038105676658,0,14.38,14.44
115.262913,35.537009,13.271,0.075,13.898,0.07,13.526,0.03,13.096,0.067,12.927,0.031,23.088,18.082,0.1299038105676658,0,14.38,14.44
330.466356,1.820736,10.9,0.055,11.402,0.025,11.199,0.066,10.835,0.063,10.848,0.07,19.084,14.773,0.1299038105676658,0,14.38,14.44
354.213813,-6.749382,11.809,0.05,12.431,0.07,12.079,0.037,11.712,0.059,11.584,0.068,23.363,16.454,0.1298999615088472,0,14.38,14.44
318.672415,-0.888498,11.679,0.055,12.164,0.022,11.855,0.028,11.549,0.042,11.429,0.104,20.144,15.523,0.1298961123359741,0,14.38,14.44
341.690032,-9.708123,11.708,0.05,12.317,0.015,11.984,0.031,11.565,0.063,11.462,0.096,23.041,16.563,0.1298884136480232,1,11.594,0.003
151.013716,62.646444,13.662,0.06,14.229,0.051,13.921,0.038,13.554,0.06,13.416,0.075,23.488,17.47,0.1298845641329253,0,11.594,0.003
132.466063,9.618068,12.422,0.055,12.958,0.062,12.663,0.048,12.309,0.036,12.205,0.08,22.82,16.824,0.1298807145037322,0,11.594,0.003
139.96156,-0.619863,14.026,0.028,14.5,0.039,14.231,0.033,13.919,0.045,13.78,0.107,22.494,17.647,0.1298768647604337,0,11.594,0.003
222.957943,58.409152,12.089,0.033,12.892,0.075,12.485,0.091,11.937,0.033,11.771,0.028,24.172,17.355,0.1298768647604337,0,11.594,0.003
326.128627,2.637938,10.886,0.039,11.521,0.068,11.132,0.057,10.73,0.057,10.579,0.065,22.231,16.148,0.1298768647604337,0,11.594,0.003
140.648068,6.416937,10.933,0.02,11.338,0.041,11.068,0.056,10.852,0.043,10.825,0.099,19.392,14.712,0.1298730149030197,0,11.594,0.003
334.609252,-24.622229,14.563,0.039,15.103,0.082,14.794,0.009,14.505,0.054,14.393,0.075,21.734,17.985,0.1298730149030197,0,11.594,0.003
161.346397,1.889853,11.811,0.037,12.339,0.082,12.004,0.033,11.678,0.05,11.561,0.072,21.915,16.015,0.1298691649314801,0,11.594,0.003
120.050439,17.457353,14.214,0.032,14.354,0.072,14.204,0.073,14.281,0.048,14.365,0.055,18.426,16.727,0.1298691649314801,0,11.594,0.003
159.660933,5.820089,15.15,0.066,16.133,0.036,15.597,0.043,14.846,0.03,14.593,0.092,23.501,21.869,0.1298653148458047,0,11.594,0.003
141.493374,10.920253,13.313,0.052,13.876,0.077,13.539,0.052,13.17,0.055,13.098,0.05,20.404,17.739,0.1298537639038622,0,11.594,0.003
354.659373,1.592324,12.835,0.07,13.537,0.04,13.253,0.054,12.713,0.062,12.641,0.06,23.618,17.092,0.1298460627050354,0,11.594,0.003
15.977886,-11.150608,11.162,0.018,11.806,0.02,11.435,0.014,11.022,0.073,10.867,0.103,23.441,16.558,0.1298383610494217,0,11.594,0.003
357.389079,-8.566748,10.592,0.04,11.167,0.038,10.846,0.029,10.424,0.078,10.269,0.083,22.328,15.573,0.1298383610494217,0,11.594,0.003
210.820235,-2.662308,14.877,0.04,15.337,0.072,15.02,0.032,14.744,0.02,14.702,0.093,23.015,17.635,0.1298345100502944,0,11.594,0.003
44.630206,-14.848572,15.288,0.061,15.959,0.018,15.534,0.039,15.117,0.061,14.961,0.087,22.199,19.945,0.1298306589369398,0,11.594,0.003
134.341582,5.274213,14.078,0.017,14.57,0.041,14.257,0.02,13.916,0.057,13.885,0.106,22.309,17.919,0.1298268077093479,0,11.594,0.003
348.845087,1.057632,14.745,0.034,15.215,0.027,14.94,0.026,14.644,0.036,14.624,0.114,22.932,18.217,0.1298191049114112,0,11.594,0.003
14.534319,-36.369092,15.528,0.029,16.606,0.109,16.013,0.047,15.15,0.025,14.745,0.036,19.509,18.721,0.1298152533410461,0,11.594,0.003
322.895689,3.573784,15.757,0.078,16.634,0.065,16.129,0.011,15.403,0.039,15.188,0.07,22.999,21.861,0.129811401656403,0,11.594,0.003
265.206682,55.246032,11.66,0.046,12.393,0.049,12.041,0.07,11.536,0.053,11.335,0.068,22.487,15.784,0.1298075498574717,0,11.594,0.003
219.938786,3.578791,15.291,0.087,16.345,0.05,15.791,0.021,14.944,0.072,14.665,0.034,22.346,20.73,0.1298075498574717,0,11.594,0.003
31.042561,13.297847,10.039,0.026,10.855,0.016,10.438,0.115,9.795,0.024,9.634,0.046,22.992,16.702,0.1298036979442419,0,11.594,0.003
24.373674,13.6248,12.317,0.058,13.699,0.017,13.002,0.014,11.749,0.106,10.782,0.042,23.612,21.122,0.1298036979442419,0,11.594,0.003
323.970681,0.652966,11.521,0.054,12.039,0.041,11.709,0.031,11.37,0.033,11.273,0.101,22.067,15.67,0.1297998459167036,0,11.594,0.003
41.581008,-28.337426,16.109,0.05,16.938,0.068,16.469,0.047,15.826,0.085,15.472,0.017,18.968,18.411,0.1297959937748465,0,11.594,0.003
355.51074,-3.000767,11.568,0.016,12.219,0.027,11.831,0.032,11.397,0.026,11.148,0.119,24.005,17.021,0.1297921415186605,0,11.594,0.003
115.964188,29.227946,12.719,0.04,13.146,0.09,12.832,0.079,12.61,0.029,12.496,0.008,22.229,16.386,0.1297921415186605,0,11.594,0.003
355.124725,-2.053665,14.731,0.047,15.728,0.033,15.227,0.027,14.328,0.037,13.909,0.107,23.122,22.392,0.1297882891481354,0,11.594,0.003
139.971135,38.888187,12.887,0.025,13.618,0.12,13.23,0.019,12.708,0.027,12.581,0.027,23.252,17.731,0.1297844366632609,0,11.594,0.003
321.952118,4.622279,14.531,0.081,14.995,0.039,14.727,0.027,14.437,0.052,14.434,0.073,21.84,17.65,0.1297844366632609,1,14.4,14.46
338.008494,-8.040847,15.189,0.067,15.942,0.078,15.523,0.035,14.965,0.038,14.8,0.06,21.272,19.536,0.1297767313504235,0,14.4,14.46
117.403161,27.455386,13.711,0.04,14.297,0.071,13.993,0.084,13.593,0.036,13.475,0.043,23.34,17.852,0.1297767313504235,0,14.4,14.46
19.312779,15.512339,11.97,0.063,12.569,0.042,12.194,0.052,11.804,0.058,11.611,0.071,23.51,16.715,0.1297767313504235,0,14.4,14.46
2.812532,-0.8793,12.12,0.069,12.566,0.032,12.325,0.036,12.062,0.052,11.97,0.084,20.146,15.48,0.1297728785224401,0,14.4,14.46
119.643119,26.434773,11.044,0.047,11.448,0.031,11.133,0.099,10.949,0.037,10.874,0.05,19.849,14.789,0.1297690255800666,0,14.4,14.46
329.965416,3.861145,11.403,0.024,11.933,0.043,11.622,0.033,11.255,0.038,11.08,0.109,22.021,15.744,0.129765172523293,0,14.4,14.46
15.827281,-0.879411,12.797,0.079,13.352,0.033,13.053,0.03,12.661,0.08,12.555,0.047,22.935,16.839,0.129765172523293,0,14.4,14.46
131.983265,9.697969,13.465,0.067,14.183,0.078,13.784,0.036,13.261,0.037,13.061,0.06,22.757,18.184,0.1297613193521089,1,13.72,0.35
135.414991,18.58449,12.059,0.066,12.585,0.054,12.261,0.045,11.944,0.068,11.829,0.054,22.502,16.085,0.1297574660665042,0,13.72,0.35
118.809686,21.197412,13.862,0.032,14.325,0.04,14.081,0.054,13.728,0.036,13.655,0.1,22.479,17.76,0.1297536126664687,0,13.72,0.35
130.345049,49.776356,14.397,0.036,14.941,0.074,14.649,0.088,14.26,0.032,14.171,0.036,24.056,17.991,0.1297536126664687,0,13.72,0.35
144.165838,3.801367,11.54,0.038,12.266,0.054,11.853,0.051,11.302,0.035,11.216,0.093,22.329,17.41,0.1297497591519922,0,13.72,0.35
343.0007,-9.198,12.136,0.06,12.664,0.024,12.358,0.035,12.018,0.045,11.93,0.097,22.306,16.012,0.1297497591519922,0,13.72,0.35
143.678483,1.955513,13.122,0.009,13.574,0.022,13.286,0.03,13.034,0.041,12.906,0.117,22.478,16.912,0.1297497591519922,0,13.72,0.35
222.950346,-2.581489,13.243,0.014,13.72,0.019,13.434,0.013,13.153,0.022,13.064,0.125,21.103,16.69,0.1297497591519922,0,13.72,0.35
114.151861,26.857157,12.649,0.03,13.032,0.085,12.799,0.086,12.567,0.028,12.487,0.023,21.557,16.449,0.1297459055230646,0,13.72,0.35
